=== Agent started === logPath=/workspace/testbed/_work/N60_PPM80/topo10/seed1/etx_re_qlr_hc/agent.log
AGENT_SEED=12345
1773042339212 INIT Agent: K=4 Factive=4
1773042339218 EPS sched: start=0.3 end=0.01 anneal=500
1773042345317 DECISION phase=2 mote=5 eps=0.299 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.39, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.025349724455736578, 0.01692820608150214, 0.021492295316420496, -0.0057593981036916375]  action=0  chosenParent=1
1773042351497 DECISION phase=3 mote=5 eps=0.298 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.13, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.05104333790950477, 0.0361392495688051, 0.03766259434632957, 0.007802481530234218]  action=0  chosenParent=1
1773042363584 DECISION phase=4 mote=5 eps=0.298 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.28, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.07593782711774111, 0.05482742842286825, 0.05334548559039831, 0.020635713823139668]  action=0  chosenParent=1
1773042377698 DECISION phase=5 mote=5 eps=0.297 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.28, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.09952371218241751, 0.0726637972984463, 0.0672479395288974, 0.03205846273340285]  action=0  chosenParent=1
1773042393239 DECISION phase=6 mote=5 eps=0.297 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.11, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.12278590397909284, 0.09013530658558011, 0.08090728567913175, 0.04213868686929345]  action=0  chosenParent=1
1773042408451 DECISION phase=7 mote=5 eps=0.296 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.5, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.14822745113633573, 0.10986497602425516, 0.09716001409105957, 0.052310768282040954]  action=0  chosenParent=1
1773042421033 DECISION phase=8 mote=5 eps=0.295 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.67, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.17567440634593368, 0.13151303818449378, 0.11466108961030841, 0.06296619912609458]  action=0  chosenParent=1
1773042437808 DECISION phase=9 mote=5 eps=0.295 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.48, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.2050833930261433, 0.15452604414895177, 0.13347533578053117, 0.07417430030182004]  action=0  chosenParent=1
1773042453498 DECISION phase=10 mote=5 eps=0.294 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.75, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.23786544473841786, 0.1795879197306931, 0.15474549168720841, 0.08707274170592427]  action=0  chosenParent=1
1773042468298 DECISION phase=11 mote=5 eps=0.294 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.77, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.2726938659325242, 0.20666970033198595, 0.177492612041533, 0.10056245420128107]  action=0  chosenParent=1
1773042484644 DECISION phase=12 mote=5 eps=0.293 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.83, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.3101721303537488, 0.23617320973426104, 0.20171067211776972, 0.11483429092913866]  action=0  chosenParent=1
1773042498781 DECISION phase=13 mote=5 eps=0.292 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[3.3, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.3563196938484907, 0.2724675517529249, 0.23144029267132282, 0.13219629414379597]  action=0  chosenParent=1
1773042516250 DECISION phase=14 mote=5 eps=0.292 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[3.23, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.40029960684478283, 0.3071394320577383, 0.2595410477370024, 0.1486437451094389]  action=0  chosenParent=1
1773042530846 DECISION phase=15 mote=5 eps=0.291 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[3.05, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.44742369931191206, 0.3440022496506572, 0.2900512730702758, 0.16598040144890547]  action=0  chosenParent=1
1773042546762 DECISION phase=16 mote=5 eps=0.291 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[3.3, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.49976865481585264, 0.38466940354555845, 0.3242209842428565, 0.18628884386271238]  action=0  chosenParent=1
1773042561067 DECISION phase=17 mote=5 eps=0.290 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.56, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.5434445273131132, 0.41913394443690777, 0.35262363962829113, 0.2028800304979086]  action=0  chosenParent=1
1773042576229 DECISION phase=18 mote=5 eps=0.290 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.68, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.5971897393465042, 0.46202975511550903, 0.3872096538543701, 0.22434113919734955]  action=0  chosenParent=1
1773042592382 DECISION phase=19 mote=5 eps=0.289 cand=[1] valid=[true, false, false, false]
