=== Agent started === logPath=/workspace/testbed/results/data/ga_seed2/_work/ga_gen_002/N100_PPM120/topo07/seed1/etx-bdi-qo-hc__1000111/agent.log
AGENT_SEED=12345
1774897736885 INIT Agent: K=4 Factive=4
1774897736905 EPS sched: start=0.3 end=0.01 anneal=500
1774897811150 DECISION phase=4 mote=5 eps=0.298 cand=[75] valid=[true, false, false, false]
  cand[0] id=75 features=[6.27, 0.018943630246829657, 7.0, 2.0] hc=2.00 re=1962.1 qlr=0.375
  qValues=[0.08001320995390415, 0.05384554993361235, 0.057653856463730335, 0.020314780995249748]  action=0  chosenParent=75
1774897836666 DECISION phase=5 mote=5 eps=0.297 cand=[75] valid=[true, false, false, false]
  cand[0] id=75 features=[6.48, 0.05334481517743184, 1.0, 1.0] hc=1.00 re=1893.3 qlr=0.346
  qValues=[0.0808467238675803, 0.05468016560189426, 0.05275688576512039, 0.02956762514077127]  action=0  chosenParent=75
1774897888928 DECISION phase=7 mote=5 eps=0.296 cand=[35] valid=[true, false, false, false]
  cand[0] id=35 features=[8.32, 0.03761611439179746, 5.0, 2.0] hc=2.00 re=1924.8 qlr=0.239
  qValues=[0.1539068939164281, 0.10521228332072496, 0.10225984919816256, 0.05532398913055658]  action=0  chosenParent=35
1774897917191 DECISION phase=8 mote=5 eps=0.295 cand=[35] valid=[true, false, false, false]
  cand[0] id=35 features=[8.24, 0.05825296489134679, 8.0, 1.0] hc=1.00 re=1883.5 qlr=0.494
  qValues=[0.20554987713694572, 0.1402208935469389, 0.13787082768976688, 0.07300570234656334]  action=0  chosenParent=35
1774897948224 DECISION phase=9 mote=5 eps=0.295 cand=[35] valid=[true, false, false, false]
  cand[0] id=35 features=[8.0, 0.08551008518001157, 8.0, 2.0] hc=2.00 re=1829.0 qlr=0.522
  qValues=[0.2405708311125636, 0.1639453088864684, 0.1604094160720706, 0.08671926986426115]  action=0  chosenParent=35
1774897979375 DECISION phase=10 mote=5 eps=0.294 cand=[98] valid=[true, false, false, false]
  cand[0] id=98 features=[9.59, 0.062437773028760746, 6.0, 2.0] hc=2.00 re=1875.1 qlr=0.304
  qValues=[0.2649403791874647, 0.18063823319971561, 0.17473862506449223, 0.09763376228511333]  action=0  chosenParent=98
1774898009170 DECISION phase=11 mote=5 eps=0.294 cand=[58] valid=[true, false, false, false]
  cand[0] id=58 features=[10.8, 0.13563514659513332, 7.0, 2.0] hc=2.00 re=1728.7 qlr=0.540
  qValues=[0.3193818712607026, 0.21854532230645418, 0.21043257508426905, 0.11801037285476923]  action=0  chosenParent=58
1774898041488 DECISION phase=12 mote=5 eps=0.293 cand=[75, 36] valid=[true, true, false, false]
  cand[0] id=75 features=[11.27, 0.10540730020734779, 1.0, 3.0] hc=3.00 re=1789.2 qlr=0.306
  cand[1] id=36 features=[15.78, 0.03403132595562375, 8.0, 4.0] hc=4.00 re=1931.9 qlr=0.364
  qValues=[0.49945181980729103, 0.3407421074807644, 0.3408934287726879, 0.17618967965245247]  action=1  chosenParent=36
1774898073923 DECISION phase=13 mote=5 eps=0.292 cand=[75, 35, 36] valid=[true, true, true, false]
  cand[0] id=75 features=[11.27, 0.10608968044149825, 5.0, 3.0] hc=3.00 re=1787.8 qlr=0.261
  cand[1] id=35 features=[13.3, 0.11771442042764568, 0.0, 4.0] hc=4.00 re=1764.6 qlr=0.469
  cand[2] id=36 features=[14.78, 0.03588436255076988, 1.0, 4.0] hc=4.00 re=1928.2 qlr=0.333
  qValues=[0.5714807733893394, 0.3858557865023613, 0.3855600282549858, 0.20473241060972214]  action=0  chosenParent=75
1774898106200 DECISION phase=14 mote=5 eps=0.292 cand=[75, 35, 36] valid=[true, true, true, false]
  cand[0] id=75 features=[11.3, 0.10622446213850634, 8.0, 3.0] hc=3.00 re=1787.6 qlr=0.306
  cand[1] id=35 features=[13.3, 0.11774831846538547, 4.0, 3.0] hc=3.00 re=1764.5 qlr=0.423
  cand[2] id=36 features=[14.78, 0.06316154956266884, 0.0, 4.0] hc=4.00 re=1873.7 qlr=0.309
  qValues=[0.6933530177921057, 0.4702159222215414, 0.4675524439662695, 0.24806524626910686]  action=0  chosenParent=75
1774898133633 DECISION phase=15 mote=5 eps=0.291 cand=[35, 75, 36] valid=[true, true, true, false]
  cand[0] id=35 features=[10.3, 0.11777433795643666, 0.0, 3.0] hc=3.00 re=1764.5 qlr=0.393
  cand[1] id=75 features=[11.16, 0.10638844937556668, 7.0, 3.0] hc=3.00 re=1787.2 qlr=0.354
  cand[2] id=36 features=[14.78, 0.06633521923174324, 5.0, 4.0] hc=4.00 re=1867.3 qlr=0.289
  qValues=[0.8297588247805834, 0.5677113030105829, 0.5554490406066179, 0.29904850013554096]  action=2  chosenParent=36
1774898167352 DECISION phase=16 mote=5 eps=0.291 cand=[48, 35, 75, 36] valid=[true, true, true, true]
  cand[0] id=48 features=[9.55, 0.08049070213829146, 8.0, 2.0] hc=2.00 re=1839.0 qlr=0.792
  cand[1] id=35 features=[10.37, 0.11781384077036816, 5.0, 3.0] hc=3.00 re=1764.4 qlr=0.380
  cand[2] id=75 features=[11.16, 0.10653021803183838, 4.0, 3.0] hc=3.00 re=1786.9 qlr=0.323
  cand[3] id=36 features=[14.78, 0.06711709830985246, 0.0, 4.0] hc=4.00 re=1865.8 qlr=0.265
  qValues=[0.9428230859339237, 0.641985435038805, 0.6318676955997944, 0.3412513919174671]  action=0  chosenParent=48
1774898199566 DECISION phase=17 mote=5 eps=0.290 cand=[75, 35, 36] valid=[true, true, true, false]
  cand[0] id=75 features=[11.16, 0.10664821802190338, 4.0, 3.0] hc=3.00 re=1786.7 qlr=0.313
  cand[1] id=35 features=[12.43, 0.11786717867701102, 6.0, 3.0] hc=3.00 re=1764.3 qlr=0.366
  cand[2] id=36 features=[14.78, 0.0835625893915023, 2.0, 4.0] hc=4.00 re=1832.9 qlr=0.256
