nodes,ppm,topo,seed,mask,prr,delay_ms,nlt_ms,gen,recv
100,120,01,1,etx-bdi-qo__1000110,0.394852,2688.19,997402,222319,87783
100,120,02,1,etx-bdi-qo__1000110,0.477275,2787.79,492854,208580,99550
100,120,03,1,etx-bdi-qo__1000110,0.285193,2910.90,1052242,168037,47923
100,120,04,1,etx-bdi-qo__1000110,0.306506,3113.92,924276,206518,63299
100,120,05,1,etx-bdi-qo__1000110,0.350198,3350.02,1276687,244944,85779
100,120,06,1,etx-bdi-qo__1000110,0.176086,2959.70,676784,101825,17930
100,120,07,1,etx-bdi-qo__1000110,0.429819,2706.95,754687,206303,88673
100,120,08,1,etx-bdi-qo__1000110,0.174256,2462.74,868296,148207,25826
100,120,09,1,etx-bdi-qo__1000110,0.400221,3694.00,920894,247513,99060
100,120,10,1,etx-bdi-qo__1000110,0.409969,2888.38,660731,223500,91628
100,120,01,1,etx-pfi-re-qo-hc__1011011,0.407080,2950.84,997402,214061,87140
100,120,02,1,etx-pfi-re-qo-hc__1011011,0.484841,2682.43,492854,204436,99119
100,120,03,1,etx-pfi-re-qo-hc__1011011,0.262768,2920.64,934053,193673,50891
100,120,04,1,etx-pfi-re-qo-hc__1011011,0.366642,2975.55,924276,218319,80045
100,120,05,1,etx-pfi-re-qo-hc__1011011,0.344953,2976.45,1276687,243804,84101
100,120,06,1,etx-pfi-re-qo-hc__1011011,0.319912,2196.95,676784,93929,30049
100,120,07,1,etx-pfi-re-qo-hc__1011011,0.438786,2558.25,754687,205989,90385
100,120,08,1,etx-pfi-re-qo-hc__1011011,0.182901,2182.01,824787,122323,22373
100,120,09,1,etx-pfi-re-qo-hc__1011011,0.422305,3139.11,920894,242320,102333
100,120,10,1,etx-pfi-re-qo-hc__1011011,0.448245,2870.04,660731,216045,96841
100,120,01,1,pfi-bdi-hc__0010101,0.395555,2983.61,997402,236779,93659
100,120,02,1,pfi-bdi-hc__0010101,0.509094,2933.57,492854,208046,105915
100,120,03,1,pfi-bdi-hc__0010101,0.266709,3463.05,696100,167557,44689
100,120,04,1,pfi-bdi-hc__0010101,0.362576,2951.27,924276,198557,71992
100,120,05,1,pfi-bdi-hc__0010101,0.347927,3260.74,1276687,249170,86693
100,120,06,1,pfi-bdi-hc__0010101,0.183186,2300.25,676784,98916,18120
100,120,07,1,pfi-bdi-hc__0010101,0.438990,3153.35,754687,208802,91662
100,120,08,1,pfi-bdi-hc__0010101,0.224569,2561.05,824787,133215,29916
100,120,09,1,pfi-bdi-hc__0010101,0.400701,3314.75,920894,235819,94493
100,120,10,1,pfi-bdi-hc__0010101,0.419636,3574.84,660731,213137,89440
100,120,01,1,pfi-bdi__0010100,0.400764,2880.11,997402,222393,89127
100,120,02,1,pfi-bdi__0010100,0.489448,2995.13,492854,217690,106548
100,120,03,1,pfi-bdi__0010100,0.278800,3279.51,696100,145000,40426
100,120,04,1,pfi-bdi__0010100,0.389335,3165.64,924276,201058,78279
100,120,05,1,pfi-bdi__0010100,0.362480,3376.06,1276687,239271,86731
100,120,06,1,pfi-bdi__0010100,0.295150,2249.53,541306,119363,35230
100,120,07,1,pfi-bdi__0010100,0.398042,2654.36,754687,204923,81568
100,120,08,1,pfi-bdi__0010100,0.207894,2319.82,824787,109075,22676
100,120,09,1,pfi-bdi__0010100,0.426815,3158.69,920894,245015,104576
100,120,10,1,pfi-bdi__0010100,0.438289,2861.70,660731,221436,97053
100,120,01,1,qo__0000010,0.354703,2983.99,890309,219950,78017
100,120,02,1,qo__0000010,0.445120,3076.72,857686,223360,99422
100,120,03,1,qo__0000010,0.279835,2724.08,659517,184216,51550
100,120,04,1,qo__0000010,0.370427,2840.47,1257796,181974,67408
100,120,05,1,qo__0000010,0.362276,2903.46,499169,224235,81235
100,120,06,1,qo__0000010,0.371427,2178.06,541306,119617,44429
100,120,07,1,qo__0000010,0.435607,2748.92,765217,185991,81019
100,120,08,1,qo__0000010,0.165743,2747.25,1026275,136066,22552
100,120,09,1,qo__0000010,0.455738,3022.10,920894,237836,108391
100,120,10,1,qo__0000010,0.363631,2784.31,644236,204892,74505
100,120,01,1,re-bdi-qo__0001110,0.396168,2587.75,997402,223718,88630
100,120,02,1,re-bdi-qo__0001110,0.474508,2573.04,492854,212403,100787
100,120,03,1,re-bdi-qo__0001110,0.330492,2974.67,934053,207070,68435
100,120,04,1,re-bdi-qo__0001110,0.365536,3091.21,924276,221201,80857
100,120,05,1,re-bdi-qo__0001110,0.362036,3177.94,1276687,248746,90055
100,120,06,1,re-bdi-qo__0001110,0.214392,2175.33,676784,92942,19926
100,120,07,1,re-bdi-qo__0001110,0.432524,2538.87,754687,208726,90279
100,120,08,1,re-bdi-qo__0001110,0.274815,2304.16,881616,134112,36856
100,120,09,1,re-bdi-qo__0001110,0.429753,3252.33,920894,246195,105803
100,120,10,1,re-bdi-qo__0001110,0.432938,2506.38,660731,220618,95514
100,120,01,1,rssi-bdi-qo-hc__0100111,0.405895,3059.89,997402,220069,89325
100,120,02,1,rssi-bdi-qo-hc__0100111,0.475133,2695.64,492854,211160,100329
