=== Agent started === logPath=/workspace/testbed/results/data/ga_seed2/_work/ga_gen_001/N100_PPM120/topo10/seed1/pfi-re-qo-hc__0011011/agent.log
AGENT_SEED=12345
1774882953876 INIT Agent: K=4 Factive=4
1774882953882 EPS sched: start=0.3 end=0.01 anneal=500
1774882971565 DECISION phase=2 mote=5 eps=0.299 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.0, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.030178628279827535, 0.019938565674237907, 0.026129574864171445, -0.00946817605290562]  action=0  chosenParent=1
1774882996170 DECISION phase=3 mote=5 eps=0.298 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[1.0, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.06014394946396351, 0.04188238363713026, 0.04515197966247797, 0.006996313109993935]  action=0  chosenParent=1
1774883024295 DECISION phase=4 mote=5 eps=0.298 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[0.9824561403508771, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.08798413327895105, 0.06328875455074012, 0.06200088909827173, 0.020245270570740104]  action=0  chosenParent=1
1774883054638 DECISION phase=5 mote=5 eps=0.297 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[0.9876543209876543, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.11561279674060643, 0.08436224167235196, 0.07867929176427424, 0.032240933971479535]  action=0  chosenParent=1
1774883079563 DECISION phase=6 mote=5 eps=0.297 cand=[1] valid=[true, false, false, false]
  cand[0] id=1 features=[0.900990099009901, 2000.0, 0.0, 0.0] hc=0.00 re=2000.0 qlr=0.000
  qValues=[0.14017000375315547, 0.10326938657090068, 0.09263560688123107, 0.04238734720274806]  action=0  chosenParent=1
1774883106905 DECISION phase=7 mote=5 eps=0.296 cand=[1] valid=[true, false, false, false]
